sep=;
# SmartBikeRearLight Fahrt-Export
# schema_version;3
# frame_version_gemischt;nein
# geraet;SmartBikeRearLight
# app_version;1.0
# start_utc;2026-08-08T20:45:04Z
# ende_utc;2026-08-08T20:48:03Z
t_s;uhrzeit;device_timestamp_ms;speed_kmph;distanz_km;hoehe_m;pressure_pa;gnss_altitude_m;course_deg;fix_status;sats;hdop;lat;lon;brake_decel_ms2;brake_light_pct;imu_health;baro_valid;system_state;init_degraded;watchdog_recovered;frame_version;gnss_accel_ms2;pitch_rad;gyro_bias_rads;norm_delta_min;norm_delta_max;jerk_max;regime_static_n;regime_dynamic_n;regime_shock_n;bias_calibrated;gnss_accel_valid;dt_max_ms;loop_max_us
23,35;22:45:28;73641;26,9;0,115;-12,7;101478;34,5;154,8;FIX_OK;8;1,4;51,177544;6,802812;0,72;20;OK;1;RUN;0;0;3;0,32;-0,1365;-0,0723;-1,921;2,558;4,103;0;4;6;1;1;10;99
23,45;22:45:28;73741;26,9;0,116;-12,7;101478;34,5;154,8;FIX_OK;8;1,4;51,177544;6,802812;0,43;20;OK;1;RUN;0;0;3;0,32;-0,1357;-0,0723;-1,355;0,558;3,693;0;9;1;1;1;10;92
23,55;22:45:28;73841;26,9;0,117;-12,7;101478;34,5;154,8;FIX_OK;8;1,4;51,177544;6,802812;0,61;20;OK;1;RUN;0;0;3;0,32;-0,1344;-0,0723;-0,479;0,468;0,937;1;9;0;1;1;10;91
23,65;22:45:28;73941;26,9;0,117;-12,7;101478;34,5;154,8;FIX_OK;8;1,4;51,177544;6,802812;0,58;20;OK;1;RUN;0;0;3;0,32;-0,1339;-0,0723;-0,297;0,356;0,653;4;6;0;1;1;10;92
23,75;22:45:28;74041;26,9;0,118;-12,7;101478;34,5;154,8;FIX_OK;8;1,4;51,177544;6,802812;0,54;20;OK;1;RUN;0;0;3;0,32;-0,1344;-0,0723;-0,644;0,048;0,692;5;5;0;1;1;10;83
23,85;22:45:28;74141;26,9;0,119;-12,7;101478;34,5;154,8;FIX_OK;8;1,4;51,177544;6,802812;0,52;20;OK;1;RUN;0;0;3;0,32;-0,1355;-0,0723;-0,348;0,824;1,107;1;9;0;1;1;10;90
23,95;22:45:28;74241;26,5;0,120;-12,7;101478;34,3;159,5;FIX_OK;8;1,4;51,177483;6,802852;0,51;20;OK;1;RUN;0;0;3;0,11;-0,1370;-0,0723;-0,632;1,240;1,684;3;7;0;1;1;10;90
24,05;22:45:28;74345;26,5;0,120;-11,8;101467;34,3;159,5;FIX_OK;8;1,4;51,177483;6,802852;0,48;20;OK;1;RUN;0;0;3;0,11;-0,1395;-0,0723;-1,013;0,850;2,003;1;8;1;1;1;10;244
24,15;22:45:29;74442;26,5;0,121;-11,8;101467;34,3;159,5;FIX_OK;8;1,4;51,177483;6,802852;0,47;20;OK;1;RUN;0;0;3;0,11;-0,1408;-0,0723;-0,727;0,305;0,700;5;5;0;1;1;11;5094
24,25;22:45:29;74542;26,5;0,122;-11,8;101467;34,3;159,5;FIX_OK;8;1,4;51,177483;6,802852;0,38;20;OK;1;RUN;0;0;3;0,11;-0,1418;-0,0723;-0,584;0,858;1,443;3;7;0;1;1;10;97
24,35;22:45:29;74642;26,5;0,123;-11,8;101467;34,3;159,5;FIX_OK;8;1,4;51,177483;6,802852;0,53;20;OK;1;RUN;0;0;3;0,11;-0,1422;-0,0723;-0,905;1,216;1,885;2;8;0;1;1;10;101
24,45;22:45:29;74742;26,5;0,123;-11,8;101467;34,3;159,5;FIX_OK;8;1,4;51,177483;6,802852;0,57;20;OK;1;RUN;0;0;3;0,11;-0,1435;-0,0723;-0,406;0,575;0,724;2;8;0;1;1;10;82
24,55;22:45:29;74842;26,5;0,124;-11,8;101467;34,3;159,5;FIX_OK;8;1,4;51,177483;6,802852;0,56;20;OK;1;RUN;0;0;3;0,11;-0,1464;-0,0723;-0,513;0,945;1,296;2;8;0;1;1;10;231
24,65;22:45:29;74942;26,5;0,125;-11,8;101467;34,3;159,5;FIX_OK;8;1,4;51,177483;6,802852;0,63;20;OK;1;RUN;0;0;3;0,11;-0,1483;-0,0723;-0,768;0,432;1,097;1;9;0;1;1;10;228
24,75;22:45:29;75042;26,5;0,126;-11,8;101467;34,3;159,5;FIX_OK;8;1,4;51,177483;6,802852;0,47;20;OK;1;RUN;0;0;3;0,11;-0,1504;-0,0723;-0,657;0,800;1,457;1;9;0;1;1;10;83
24,85;22:45:29;75142;26,5;0,126;-11,8;101467;34,3;159,5;FIX_OK;8;1,4;51,177483;6,802852;0,61;20;OK;1;RUN;0;0;3;0,11;-0,1514;-0,0723;-0,605;0,905;1,499;1;9;0;1;1;10;240
24,95;22:45:29;75242;26,5;0,127;-11,8;101467;33,4;165,0;FIX_OK;8;1,3;51,177422;6,802880;0,54;20;OK;1;RUN;0;0;3;0,00;-0,1515;-0,0723;-0,618;0,814;1,420;1;9;0;1;1;10;235
25,05;22:45:29;75346;26,5;0,128;-12,6;101476;33,4;165,0;FIX_OK;8;1,3;51,177422;6,802880;0,63;20;OK;1;RUN;0;0;3;0,00;-0,1528;-0,0723;-0,654;0,752;1,406;1;9;0;1;1;10;92
25,15;22:45:30;75445;26,5;0,129;-12,6;101476;33,4;165,0;FIX_OK;8;1,3;51,177422;6,802880;0,70;20;OK;1;RUN;0;0;3;0,00;-0,1533;-0,0723;-0,829;0,554;1,163;4;6;0;1;1;13;6293
25,25;22:45:30;75545;26,5;0,129;-12,6;101476;33,4;165,0;FIX_OK;8;1,3;51,177422;6,802880;0,49;20;OK;1;RUN;0;0;3;0,00;-0,1542;-0,0723;-1,068;0,451;1,158;3;7;0;1;1;10;53
25,35;22:45:30;75645;26,5;0,130;-12,6;101476;33,4;165,0;FIX_OK;8;1,3;51,177422;6,802880;0,62;20;OK;1;RUN;0;0;3;0,00;-0,1523;-0,0723;-0,830;0,661;1,491;3;7;0;1;1;10;89
25,45;22:45:30;75746;26,5;0,131;-12,6;101476;33,4;165,0;FIX_OK;8;1,3;51,177422;6,802880;0,68;20;OK;1;RUN;0;0;3;0,00;-0,1510;-0,0723;-0,402;1,040;1,442;2;8;0;1;1;11;266
25,55;22:45:30;75846;26,5;0,132;-12,6;101476;33,4;165,0;FIX_OK;8;1,3;51,177422;6,802880;0,91;20;OK;1;RUN;0;0;3;0,00;-0,1500;-0,0723;-0,754;1,646;1,886;4;6;0;1;1;10;87
25,65;22:45:30;75946;26,5;0,132;-12,6;101476;33,4;165,0;FIX_OK;8;1,3;51,177422;6,802880;0,70;20;OK;1;RUN;0;0;3;0,00;-0,1532;-0,0723;-1,980;1,230;3,209;0;9;1;1;1;10;87
25,75;22:45:30;76046;26,5;0,133;-12,6;101476;33,4;165,0;FIX_OK;8;1,3;51,177422;6,802880;0,68;20;OK;1;RUN;0;0;3;0,00;-0,1551;-0,0723;-1,896;3,171;4,231;1;6;3;1;1;10;83
25,85;22:45:30;76146;26,5;0,134;-12,6;101476;33,4;165,0;FIX_OK;8;1,3;51,177422;6,802880;0,71;20;OK;1;RUN;0;0;3;0,00;-0,1565;-0,0723;-0,400;0,609;0,829;3;7;0;1;1;10;86
25,95;22:45:30;76246;27,4;0,134;-12,6;101476;32,8;169,8;FIX_OK;8;1,3;51,177349;6,802905;0,87;20;OK;1;RUN;0;0;3;-0,25;-0,1564;-0,0723;-1,700;1,246;2,946;0;8;2;1;1;10;83
26,06;22:45:30;76350;27,4;0,135;-12,5;101475;32,8;169,8;FIX_OK;8;1,3;51,177349;6,802905;0,83;20;OK;1;RUN;0;0;3;-0,25;-0,1560;-0,0723;-2,320;2,037;4,358;1;6;3;1;1;10;239
26,15;22:45:31;76448;27,4;0,136;-12,5;101475;32,8;169,8;FIX_OK;8;1,3;51,177349;6,802905;1,02;20;OK;1;RUN;0;0;3;-0,25;-0,1576;-0,0723;-1,954;1,470;3,088;2;6;2;1;1;12;6079
26,25;22:45:31;76548;27,4;0,137;-12,5;101475;32,8;169,8;FIX_OK;8;1,3;51,177349;6,802905;0,92;20;OK;1;RUN;0;0;3;-0,25;-0,1604;-0,0723;-1,388;1,099;2,487;0;9;1;1;1;10;53
26,35;22:45:31;76648;27,4;0,138;-12,5;101475;32,8;169,8;FIX_OK;8;1,3;51,177349;6,802905;0,72;20;OK;1;RUN;0;0;3;-0,25;-0,1611;-0,0723;-1,276;0,855;2,131;1;8;1;1;1;10;99
26,45;22:45:31;76748;27,4;0,138;-12,5;101475;32,8;169,8;FIX_OK;8;1,3;51,177349;6,802905;0,63;20;OK;1;RUN;0;0;3;-0,25;-0,1612;-0,0723;-0,824;0,372;1,170;2;8;0;1;1;10;87
26,55;22:45:31;76848;27,4;0,139;-12,5;101475;32,8;169,8;FIX_OK;8;1,3;51,177349;6,802905;0,76;20;OK;1;RUN;0;0;3;-0,25;-0,1613;-0,0723;-0,805;1,074;1,669;0;10;0;1;1;10;87
