sep=;
# SmartBikeRearLight Fahrt-Export
# schema_version;2
# geraet;SmartBikeRearLight
# app_version;1.0
# start_utc;2026-08-06T20:29:10Z
# ende_utc;2026-08-06T20:35:13Z
t_s;uhrzeit;device_timestamp_ms;speed_kmph;distanz_km;hoehe_m;pressure_pa;gnss_altitude_m;temperature_c;course_deg;fix_status;sats;hdop;lat;lon;brake_decel_ms2;brake_light_pct;imu_health;baro_valid;system_state;init_degraded;watchdog_recovered;frame_version
331,1;22:34:41;1059244;27,4;2,331;-62,7;102080;41,6;;335,1;FIX_OK;11;1,1;51,169540;6,806612;0,40;20;OK;1;RUN;0;0;2
332,1;22:34:42;1060248;28,9;2,339;-62,7;102081;41,6;;338,6;FIX_OK;11;1,1;51,169609;6,806558;0,87;20;OK;1;RUN;0;0;2
333,1;22:34:43;1061251;30,1;2,348;-62,5;102078;39,9;;337,2;FIX_OK;11;1,1;51,169720;6,806567;0,00;20;OK;1;RUN;0;0;2
334,1;22:34:44;1062255;31,1;2,356;-62,6;102079;40,6;;333,1;FIX_OK;12;1,1;51,169800;6,806487;0,46;20;OK;1;RUN;0;0;2
335,1;22:34:45;1063258;30,4;2,365;-63,0;102084;42,1;;326,5;FIX_OK;11;1,1;51,169880;6,806420;0,64;20;OK;1;RUN;0;0;2
336,1;22:34:46;1064262;30,7;2,373;-62,8;102082;42,5;;322,2;FIX_OK;11;1,1;51,169941;6,806348;0,00;20;OK;1;RUN;0;0;2
337,1;22:34:47;1065264;30,8;2,382;-63,0;102084;43,7;;322,8;FIX_OK;11;1,1;51,170006;6,806277;0,18;20;OK;1;RUN;0;0;2
338,1;22:34:48;1066268;29,9;2,390;-63,0;102084;45,4;;319,6;FIX_OK;11;1,1;51,170052;6,806180;0,56;20;OK;1;RUN;0;0;2
339,1;22:34:49;1067272;29,9;2,399;-62,8;102082;45,6;;318,9;FIX_OK;11;1,1;51,170105;6,806102;0,36;20;OK;1;RUN;0;0;2
340,0;22:34:50;1068171;30,0;2,406;-62,8;102082;45,9;;317,7;FIX_OK;10;1,2;51,170162;6,806023;0,55;20;OK;1;RUN;0;0;2
341,0;22:34:51;1069175;29,9;2,414;-63,0;102084;46,1;;317,4;FIX_OK;11;1,0;51,170219;6,805942;0,45;20;OK;1;RUN;0;0;2
342,0;22:34:52;1070179;30,3;2,423;-62,5;102078;46,3;;318,2;FIX_OK;11;1,0;51,170277;6,805861;0,22;20;OK;1;RUN;0;0;2
343,0;22:34:53;1071182;29,8;2,431;-62,7;102081;46,7;;316,6;FIX_OK;11;1,0;51,170330;6,805780;0,63;20;OK;1;RUN;0;0;2
344,0;22:34:54;1072185;29,3;2,439;-62,4;102077;46,7;;315,8;FIX_OK;11;1,0;51,170383;6,805700;0,31;20;OK;1;RUN;0;0;2
345,0;22:34:55;1073189;28,5;2,447;-62,2;102075;47,0;;316,9;FIX_OK;12;1,0;51,170437;6,805620;0,28;20;OK;1;RUN;0;0;2
346,0;22:34:56;1074190;28,4;2,455;-63,3;102088;47,1;;317,4;FIX_OK;11;1,0;51,170486;6,805545;0,25;20;OK;1;RUN;0;0;2
347,0;22:34:57;1075193;27,7;2,463;-63,1;102085;47,0;;317,7;FIX_OK;11;1,0;51,170540;6,805469;0,24;20;OK;1;RUN;0;0;2
348,0;22:34:58;1076197;27,5;2,471;-62,6;102079;47,5;;317,4;FIX_OK;13;0,8;51,170589;6,805393;0,50;20;OK;1;RUN;0;0;2
349,0;22:34:59;1077200;27,4;2,478;-63,3;102088;47,6;;318,3;FIX_OK;12;0,9;51,170643;6,805320;1,25;20;OK;1;RUN;0;0;2
350,0;22:35:00;1078204;26,5;2,486;-62,7;102081;47,6;;316,7;FIX_OK;11;0,9;51,170689;6,805248;0,99;20;OK;1;RUN;0;0;2
351,0;22:35:01;1079208;24,7;2,493;-63,6;102091;47,4;;318,4;FIX_OK;11;0,9;51,170734;6,805182;0,69;20;OK;1;RUN;0;0;2
352,0;22:35:02;1080211;19,0;2,499;-63,8;102093;47,6;;317,1;FIX_OK;12;0,9;51,170776;6,805123;0,00;20;OK;1;RUN;0;0;2
353,0;22:35:03;1081214;11,4;2,503;-63,9;102095;49,1;;319,0;FIX_OK;12;0,9;51,170795;6,805085;0,00;20;OK;1;RUN;0;0;2
354,0;22:35:04;1082217;3,6;2,506;-64,3;102100;50,3;;319,0;FIX_OK;12;0,9;51,170803;6,805072;0,19;20;OK;1;RUN;0;0;2
355,1;22:35:05;1083220;0,0;2,506;-63,7;102092;51,3;;319,0;FIX_OK;12;0,9;51,170807;6,805070;0,36;20;OK;1;RUN;0;0;2
356,1;22:35:06;1084223;0,0;2,506;-63,0;102084;51,1;;319,0;FIX_OK;12;0,9;51,170803;6,805073;0,49;20;OK;1;RUN;0;0;2
357,1;22:35:07;1085226;0,0;2,506;-63,5;102090;50,9;;319,0;FIX_OK;12;0,9;51,170803;6,805077;0,23;20;OK;1;RUN;0;0;2
358,1;22:35:08;1086230;0,0;2,506;-64,1;102097;50,9;;319,0;FIX_OK;12;0,9;51,170803;6,805077;0,27;20;OK;1;RUN;0;0;2
359,1;22:35:09;1087233;0,0;2,506;-63,0;102084;50,9;;319,0;FIX_OK;12;0,9;51,170803;6,805077;0,57;20;OK;1;RUN;0;0;2
360,1;22:35:10;1088236;0,0;2,506;-63,7;102093;50,9;;319,0;FIX_OK;12;0,9;51,170803;6,805077;0,52;20;OK;1;RUN;0;0;2
361,1;22:35:11;1089240;0,0;2,506;-63,5;102090;50,9;;319,0;FIX_OK;12;0,9;51,170803;6,805077;0,35;20;OK;1;RUN;0;0;2
362,1;22:35:12;1090243;0,0;2,506;-63,2;102086;50,9;;319,0;FIX_OK;12;0,9;51,170803;6,805077;0,22;20;OK;1;RUN;0;0;2
363,1;22:35:13;1091245;0,0;2,506;-63,8;102093;50,9;;319,0;FIX_OK;12;0,9;51,170803;6,805077;0,48;20;OK;1;RUN;0;0;2
